"Group Summary Report"
"Cohort 4Yr Graduation Rates (Reported for Prior School Year)"

"Organization Code",Group,"Accountability Year","Graduating Class of","Total Students","Total Graduates","Graduation Rate","# Total Adult Diploma","% Adult Diploma","# Total Advanced Diploma","% Advanced Diploma","# Total Alternative Diploma","% Alternative Diploma","# Total College and Career Ready Diploma","% College and Career Ready Diploma","# Total Standard Diploma","% Standard Diploma","# Total Adjusted Diploma","% Adjusted Diploma","# Certificates of Attendance","% Certificates of Attendance","# HSE","% HSE"
17601,"Lund High School",2023-2024,2022-2023,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
17601,"Lund High School",2024-2025,2023-2024,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
17601,"Lund High School",2025-2026,2024-2025,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
17903,"Steptoe Valley High School",2014-2015,2013-2014,11,-,-,-,-,-,-,*,*,*,*,-,-,-,-,-,-,-,-
17903,"Steptoe Valley High School",2015-2016,2014-2015,20,13,65.0,-,-,-,-,*,*,*,*,13,65.0,-,-,*,*,-,-
17903,"Steptoe Valley High School",2016-2017,2015-2016,18,11,61.1,-,-,-,-,*,*,*,*,11,61.1,-,-,*,*,-,-
17903,"Steptoe Valley High School",2017-2018,2016-2017,45,13,28.8,-,-,-,-,*,*,*,*,13,28.8,-,-,*,*,-,-
17903,"Steptoe Valley High School",2018-2019,2017-2018,56,15,26.7,-,-,-,-,-,-,-,-,15,26.7,-,-,*,*,-,-
17903,"Steptoe Valley High School",2019-2020,2018-2019,50,17,34.0,-,-,-,-,-,-,-,-,16,32.0,-,-,*,*,-,-
17903,"Steptoe Valley High School",2020-2021,2019-2020,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
17903,"Steptoe Valley High School",2021-2022,2020-2021,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
17903,"Steptoe Valley High School",2022-2023,2021-2022,16,10,62.5,-,-,-,-,-,-,-,-,10,62.5,-,-,*,*,-,-
17903,"Steptoe Valley High School",2023-2024,2022-2023,18,12,66.6,-,-,-,-,-,-,-,-,12,66.6,-,-,*,*,-,-
17903,"Steptoe Valley High School",2024-2025,2023-2024,18,14,77.7,-,-,-,-,-,-,-,-,14,77.7,-,-,*,*,-,-
17903,"Steptoe Valley High School",2025-2026,2024-2025,22,17,77.2,-,-,-,-,-,-,-,-,17,77.2,-,-,*,*,-,-
17904,"Steptoe Valley Adult High School",2014-2015,2013-2014,-,-,-,-,-,-,-,*,-,*,-,-,-,-,-,-,-,-,-
17904,"Steptoe Valley Adult High School",2015-2016,2014-2015,-,-,-,-,-,-,-,*,-,*,-,-,-,-,-,*,-,-,-
17904,"Steptoe Valley Adult High School",2017-2018,2016-2017,-,-,-,-,-,-,-,*,-,*,-,-,-,-,-,*,-,-,-
17904,"Steptoe Valley Adult Education",2018-2019,2017-2018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
17904,"Steptoe Valley Adult Education",2019-2020,2018-2019,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
17904,"Steptoe Valley Adult High School",2020-2021,2019-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
17904,"Steptoe Valley Adult High School",2021-2022,2020-2021,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
17904,"Steptoe Valley Adult High School",2022-2023,2021-2022,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
17904,"Steptoe Valley Adult High School",2023-2024,2022-2023,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
17904,"Steptoe Valley Adult High School",2024-2025,2023-2024,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
17904,"Steptoe Valley Adult High School",2025-2026,2024-2025,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
18,"State Charters",2014-2015,2013-2014,922,498,54.0,-,-,80,8.6,*,*,*,*,416,45.1,-,-,*,*,-,-
18,"State Charters",2015-2016,2014-2015,919,551,59.9,-,-,147,15.9,*,*,*,*,404,43.9,17,<3,*,*,-,-
18,"State Charters",2016-2017,2015-2016,1187,695,58.5,-,-,160,13.4,*,*,*,*,535,45.0,20,<3,*,*,-,-
18,"State Charters",2017-2018,2016-2017,1495,976,65.2,11,<3,214,14.3,*,*,*,*,752,50.3,-,-,*,*,-,-
18,"State Charters",2018-2019,2017-2018,1775,1243,70.0,-,-,363,20.4,-,-,-,-,880,49.5,-,-,*,*,-,-
18,"State Charters",2019-2020,2018-2019,1702,1324,77.7,-,-,312,18.3,-,-,233,13.6,779,45.7,-,-,*,*,-,-
18,"State Charters",2020-2021,2019-2020,1812,1524,84.1,-,-,296,16.3,-,-,411,22.6,816,45.0,-,-,*,*,-,-
18,"State Charters",2021-2022,2020-2021,2121,1843,86.8,-,-,392,18.4,-,-,486,22.9,963,45.4,-,-,*,*,-,-
18,"State Charters",2022-2023,2021-2022,2377,2046,86.0,-,-,471,19.8,-,-,625,26.2,946,39.7,-,-,*,*,-,-
18,"State Charters",2023-2024,2022-2023,2646,2218,83.8,-,-,498,18.8,-,-,707,26.7,1007,38.0,-,-,*,*,-,-
18,"State Charters",2024-2025,2023-2024,3294,2744,83.3,-,-,529,16.0,15,0.4,972,29.5,1228,37.2,-,-,*,*,-,-
18,"State Charters",2025-2026,2024-2025,3576,2956,82.6,-,-,504,14.0,11,0.3,1080,30.2,1361,38.0,-,-,*,*,-,-
19,"University Schools",2014-2015,2013-2014,24,24,>95,-,-,24,>95,*,*,*,*,-,-,-,-,*,*,-,-
19,"University Schools",2015-2016,2014-2015,22,22,>95,-,-,22,>95,*,*,*,*,-,-,-,-,*,*,-,-
19,"University Schools",2016-2017,2015-2016,27,27,>95,-,-,27,>95,*,*,*,*,-,-,-,-,*,*,-,-
19,"University Schools",2017-2018,2016-2017,20,20,>95,-,-,20,>95,*,*,*,*,-,-,-,-,*,*,-,-
19,University,2018-2019,2017-2018,27,27,>95,-,-,27,>95,-,-,-,-,-,-,-,-,*,*,-,-
19,University,2019-2020,2018-2019,27,27,>95,-,-,27,>95,-,-,-,-,-,-,-,-,*,*,-,-
19,University,2020-2021,2019-2020,22,21,>95,-,-,21,>95,-,-,-,-,-,-,-,-,*,*,-,-
19,University,2021-2022,2020-2021,38,37,>95,-,-,37,>95,-,-,-,-,-,-,-,-,*,*,-,-
19,University,2022-2023,2021-2022,23,22,>95,-,-,22,>95,-,-,-,-,-,-,-,-,*,*,-,-
19,University,2023-2024,2022-2023,15,15,>95,-,-,15,>95,-,-,-,-,-,-,-,-,*,*,-,-
19,University,2024-2025,2023-2024,27,26,>95,-,-,26,>95,-,-,-,-,-,-,-,-,*,*,-,-
19,University,2025-2026,2024-2025,26,25,>95,-,-,25,>95,-,-,-,-,-,-,-,-,*,*,-,-
20,Correctional,2019-2020,2018-2019,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
20,Correctional,2020-2021,2019-2020,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
20,Correctional,2021-2022,2020-2021,310,19,6.1,-,-,-,-,-,-,-,-,13,<5,-,-,*,*,22,7.0
20,Correctional,2022-2023,2021-2022,268,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,22,8.2
20,Correctional,2023-2024,2022-2023,282,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,18,6.3
20,Correctional,2024-2025,2023-2024,287,-,-,18,6.2,-,-,-,-,-,-,-,-,-,-,*,*,-,-
20,Correctional,2025-2026,2024-2025,140,11,7.8,13,9.2,-,-,-,-,-,-,11,7.8,-,-,*,*,20,14.2
46300,"Democracy Prep at Agassi High",2018-2019,2017-2018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
46300,"Democracy Prep at Agassi High",2019-2020,2018-2019,25,20,80.0,-,-,20,80.0,-,-,-,-,-,-,-,-,*,*,-,-
46300,"Democracy Prep at the Agassi Campus Highschool",2020-2021,2019-2020,33,31,93.9,-,-,-,-,-,-,-,-,26,78.7,-,-,*,*,-,-
46300,"Democracy Prep at Agassi High",2021-2022,2020-2021,37,32,86.4,-,-,-,-,-,-,-,-,32,86.4,-,-,*,*,-,-
46300,"Democracy Prep at Agassi High",2022-2023,2021-2022,22,19,86.3,-,-,-,-,-,-,-,-,15,68.1,-,-,*,*,-,-
46300,"Democracy Prep at Agassi High",2023-2024,2022-2023,45,41,91.1,-,-,-,-,-,-,-,-,38,84.4,-,-,*,*,-,-
46300,"Democracy Prep at Agassi High School",2024-2025,2023-2024,54,45,83.3,-,-,-,-,-,-,-,-,33,61.1,-,-,*,*,-,-
46300,"Democracy Prep at Agassi High School",2025-2026,2024-2025,69,59,85.5,-,-,-,-,-,-,-,-,54,78.2,-,-,*,*,-,-
47434,"Sports Leadership and Management Nevada",2020-2021,2019-2020,71,67,94.3,-,-,-,-,-,-,17,23.9,42,59.1,-,-,*,*,-,-
47434,"Sports Leadership and Management Academy",2021-2022,2020-2021,93,90,>95,-,-,11,11.8,-,-,18,19.3,61,65.5,-,-,*,*,-,-
47434,"Sports Leadership and Management Academy",2022-2023,2021-2022,111,109,>95,-,-,18,16.2,-,-,18,16.2,73,65.7,-,-,*,*,-,-
47434,"Sports Leadership and Management Academy",2023-2024,2022-2023,101,97,>95,-,-,19,18.8,-,-,17,16.8,61,60.3,-,-,*,*,-,-
47434,"Sports Leadership and Management Academy",2024-2025,2023-2024,108,107,>95,-,-,10,9.2,-,-,28,25.9,69,63.8,-,-,*,*,-,-
47434,"Sports Leadership and Management Academy",2025-2026,2024-2025,127,126,>95,-,-,15,11.8,-,-,34,26.7,77,60.6,-,-,*,*,-,-
48433,"Equipo Academy",2018-2019,2017-2018,78,74,94.8,-,-,64,82.0,-,-,-,-,10,12.8,-,-,*,*,-,-
48433,"Equipo Academy",2019-2020,2018-2019,52,51,>95,-,-,47,90.3,-,-,-,-,-,-,-,-,*,*,-,-
48433,"Equipo Academy",2020-2021,2019-2020,55,53,>95,-,-,53,>95,-,-,-,-,-,-,-,-,*,*,-,-
48433,"Equipo Academy",2021-2022,2020-2021,95,83,87.3,-,-,71,74.7,-,-,10,10.5,-,-,-,-,*,*,-,-
48433,"Equipo Academy",2022-2023,2021-2022,97,97,>95,-,-,89,91.7,-,-,-,-,-,-,-,-,*,*,-,-
48433,"Equipo Academy",2023-2024,2022-2023,91,91,>95,-,-,83,91.2,-,-,-,-,-,-,-,-,*,*,-,-
48433,"Equipo Academy",2024-2025,2023-2024,109,103,94.4,-,-,89,81.6,-,-,13,11.9,-,-,-,-,*,*,-,-
48433,"Equipo Academy",2025-2026,2024-2025,113,102,90.2,-,-,57,50.4,-,-,-,-,39,34.5,-,-,*,*,-,-
49434,"Mater Academy East",2024-2025,2023-2024,148,146,>95,-,-,-,-,-,-,67,45.2,79,53.3,-,-,*,*,-,-
49434,"Mater Academy East",2025-2026,2024-2025,210,209,>95,-,-,-,-,-,-,110,52.3,97,46.1,-,-,*,*,-,-
50431,"American Preparatory Academy LV",2018-2019,2017-2018,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
50431,"American Preparatory Academy LV",2019-2020,2018-2019,49,47,>95,-,-,12,24.4,-,-,16,32.6,19,38.7,-,-,*,*,-,-
50431,"Amplus Academy- Durango",2020-2021,2019-2020,62,61,>95,-,-,10,16.1,-,-,25,40.3,26,41.9,-,-,*,*,-,-
50431,"Amplus Durango",2021-2022,2020-2021,82,78,>95,-,-,28,34.1,-,-,25,30.4,25,30.4,-,-,*,*,-,-
50431,"Amplus Durango",2022-2023,2021-2022,85,83,>95,-,-,31,36.4,-,-,35,41.1,17,20.0,-,-,*,*,-,-
50431,"Amplus Durango",2023-2024,2022-2023,101,101,>95,-,-,-,-,-,-,59,58.4,36,35.6,-,-,*,*,-,-
50431,"Amplus Durango",2024-2025,2023-2024,114,114,>95,-,-,18,15.7,-,-,60,52.6,36,31.5,-,-,*,*,-,-
50431,"Amplus Durango",2025-2026,2024-2025,128,127,>95,-,-,12,9.3,-,-,87,67.9,27,21.0,-,-,*,*,-,-
51430,"Founders Academy of Las Vegas",2017-2018,2016-2017,-,-,-,-,-,-,-,*,-,*,-,-,-,-,-,*,-,-,-
51430,"Founders Academy of Las Vegas",2018-2019,2017-2018,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
51430,"Founders Classical Academy of Las Vegas",2019-2020,2018-2019,15,15,>95,-,-,11,73.3,-,-,-,-,-,-,-,-,*,*,-,-
51430,"Founders Classical Academy of Las Vegas",2020-2021,2019-2020,14,14,>95,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
51430,"Founders Academy of Las Vegas",2021-2022,2020-2021,16,15,93.7,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
51430,"Founders Academy of Las Vegas",2022-2023,2021-2022,30,30,>95,-,-,15,50.0,-,-,-,-,15,50.0,-,-,*,*,-,-
51430,"Founders Academy of Las Vegas",2023-2024,2022-2023,22,22,>95,-,-,11,50.0,-,-,-,-,11,50.0,-,-,*,*,-,-
51430,"Founders Academy of Las Vegas",2024-2025,2023-2024,37,37,>95,-,-,23,62.1,-,-,-,-,14,37.8,-,-,*,*,-,-
51430,"Founders Academy of Las Vegas",2025-2026,2024-2025,33,33,>95,-,-,22,66.6,-,-,-,-,11,33.3,-,-,*,*,-,-
52429,"Leadership Academy of Nevada",2018-2019,2017-2018,12,10,83.3,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
52429,"Leadership Academy of Nevada",2019-2020,2018-2019,25,23,92.0,-,-,13,52.0,-,-,-,-,10,40.0,-,-,*,*,-,-
52429,"Leadership Academy of Nevada",2020-2021,2019-2020,18,17,94.4,-,-,10,55.5,-,-,-,-,-,-,-,-,*,*,-,-
52429,"Leadership Academy of Nevada",2021-2022,2020-2021,25,24,>95,-,-,-,-,-,-,-,-,12,48.0,-,-,*,*,-,-
52429,"Leadership Academy of Nevada",2022-2023,2021-2022,28,27,>95,-,-,11,39.2,-,-,-,-,12,42.8,-,-,*,*,-,-
52429,"Leadership Academy of Nevada",2023-2024,2022-2023,16,14,87.5,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
52429,"Leadership Academy of Nevada",2024-2025,2023-2024,20,18,90.0,-,-,14,70.0,-,-,-,-,-,-,-,-,*,*,-,-
52429,"Leadership Academy of Nevada",2025-2026,2024-2025,28,25,89.2,-,-,-,-,-,-,-,-,14,50.0,-,-,*,*,-,-
55202,"Doral Academy of Nevada Red Rock",2020-2021,2019-2020,47,47,>95,-,-,-,-,-,-,27,57.4,12,25.5,-,-,*,*,-,-
55202,"Doral Academy Red Rock",2021-2022,2020-2021,62,62,>95,-,-,-,-,-,-,29,46.7,28,45.1,-,-,*,*,-,-
55202,"Doral Academy Red Rock",2022-2023,2021-2022,116,115,>95,-,-,23,19.8,-,-,40,34.4,50,43.1,-,-,*,*,-,-
55202,"Doral Academy Red Rock",2023-2024,2022-2023,165,165,>95,-,-,25,15.1,-,-,49,29.6,91,55.1,-,-,*,*,-,-
55202,"Doral Academy Red Rock",2024-2025,2023-2024,208,207,>95,-,-,20,9.6,-,-,109,52.4,77,37.0,-,-,*,*,-,-
55202,"Doral Academy Red Rock",2025-2026,2024-2025,218,215,>95,-,-,14,6.4,-,-,148,67.8,52,23.8,-,-,*,*,-,-
58423,"Pinecrest Academy of Nevada Cadence Campus",2019-2020,2018-2019,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
58423,"Pinecrest Academy of Nevada Cadence Campus",2020-2021,2019-2020,47,44,93.6,-,-,-,-,-,-,23,48.9,21,44.6,-,-,*,*,-,-
58423,"Pinecrest Academy of Nevada Cadence",2021-2022,2020-2021,62,57,91.9,-,-,11,17.7,-,-,22,35.4,24,38.7,-,-,*,*,-,-
58423,"Pinecrest Academy of Nevada Cadence",2022-2023,2021-2022,82,80,>95,-,-,12,14.6,-,-,32,39.0,36,43.9,-,-,*,*,-,-
58423,"Pinecrest Academy of Nevada Cadence",2023-2024,2022-2023,92,91,>95,-,-,-,-,-,-,33,35.8,51,55.4,-,-,*,*,-,-
58423,"Pinecrest Academy of Nevada Cadence",2024-2025,2023-2024,139,137,>95,-,-,17,12.2,-,-,59,42.4,60,43.1,-,-,*,*,-,-
58423,"Pinecrest Academy of Nevada Cadence",2025-2026,2024-2025,156,155,>95,-,-,15,9.6,-,-,68,43.5,71,45.5,-,-,*,*,-,-
58428,"Pinecrest Academy of Nevada Sloan Canyon",2023-2024,2022-2023,91,89,>95,-,-,10,10.9,-,-,44,48.3,35,38.4,-,-,*,*,-,-
58428,"Pinecrest Academy of Nevada Sloan Canyon",2024-2025,2023-2024,117,116,>95,-,-,-,-,-,-,59,50.4,51,43.5,-,-,*,*,-,-
58428,"Pinecrest Academy of Nevada Sloan Canyon",2025-2026,2024-2025,144,143,>95,-,-,12,8.3,-,-,83,57.6,47,32.6,-,-,*,*,-,-
58429,"Pinecrest Academy of Nevada Virtual",2025-2026,2024-2025,15,14,93.3,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
59120,"Somerset Academy Losee",2018-2019,2017-2018,71,50,70.4,-,-,24,33.8,-,-,-,-,26,36.6,-,-,*,*,-,-
59120,"Somerset Academy Losee",2019-2020,2018-2019,67,66,>95,-,-,13,19.4,-,-,-,-,45,67.1,-,-,*,*,-,-
59120,"Somerset Academy of Las Vegas Losee Campus",2020-2021,2019-2020,96,92,>95,-,-,-,-,-,-,28,29.1,59,61.4,-,-,*,*,-,-
59120,"Somerset Academy Losee",2021-2022,2020-2021,116,112,>95,-,-,17,14.6,-,-,18,15.5,77,66.3,-,-,*,*,-,-
59120,"Somerset Academy Losee",2022-2023,2021-2022,117,114,>95,-,-,-,-,-,-,45,38.4,62,52.9,-,-,*,*,-,-
59120,"Somerset Academy Losee",2023-2024,2022-2023,127,124,>95,-,-,14,11.0,-,-,30,23.6,80,62.9,-,-,*,*,-,-
59120,"Somerset Academy Losee",2024-2025,2023-2024,174,172,>95,-,-,15,8.6,-,-,64,36.7,93,53.4,-,-,*,*,-,-
59120,"Somerset Academy Losee",2025-2026,2024-2025,191,188,>95,-,-,16,8.3,-,-,67,35.0,105,54.9,-,-,*,*,-,-
59122,"Somerset Academy Sky Pointe",2018-2019,2017-2018,134,98,73.1,-,-,35,26.1,-,-,-,-,63,47.0,-,-,*,*,-,-
59122,"Somerset Academy Sky Pointe",2019-2020,2018-2019,109,107,>95,-,-,61,55.9,-,-,-,-,46,42.2,-,-,*,*,-,-
59122,"Somerset Academy Sky Pointe",2020-2021,2019-2020,106,106,>95,-,-,29,27.3,-,-,-,-,68,64.1,-,-,*,*,-,-
59122,"Somerset Academy Sky Pointe",2021-2022,2020-2021,136,135,>95,-,-,28,20.5,-,-,-,-,98,72.0,-,-,*,*,-,-
59122,"Somerset Academy Sky Pointe",2022-2023,2021-2022,155,152,>95,-,-,23,14.8,-,-,11,7.0,118,76.1,-,-,*,*,-,-
59122,"Somerset Academy Sky Pointe",2023-2024,2022-2023,180,178,>95,-,-,57,31.6,-,-,22,12.2,99,55.0,-,-,*,*,-,-
59122,"Somerset Academy Sky Pointe",2024-2025,2023-2024,185,184,>95,-,-,38,20.5,-,-,41,22.1,105,56.7,-,-,*,*,-,-
59122,"Somerset Academy Sky Pointe",2025-2026,2024-2025,181,181,>95,-,-,43,23.7,-,-,69,38.1,69,38.1,-,-,*,*,-,-
65414,"Oasis Academy",2017-2018,2016-2017,39,36,92.3,-,-,-,-,*,*,*,*,27,69.2,-,-,*,*,-,-
65414,"Oasis Academy",2018-2019,2017-2018,20,20,>95,-,-,10,50.0,-,-,-,-,10,50.0,-,-,*,*,-,-
65414,"Oasis Academy",2019-2020,2018-2019,39,39,>95,-,-,-,-,-,-,-,-,29,74.3,-,-,*,*,-,-
65414,"Oasis Academy Charter School",2020-2021,2019-2020,30,30,>95,-,-,-,-,-,-,-,-,17,56.6,-,-,*,*,-,-
65414,"Oasis Academy",2021-2022,2020-2021,42,42,>95,-,-,-,-,-,-,-,-,28,66.6,-,-,*,*,-,-
65414,"Oasis Academy",2022-2023,2021-2022,37,37,>95,-,-,13,35.1,-,-,11,29.7,13,35.1,-,-,*,*,-,-
65414,"Oasis Academy",2023-2024,2022-2023,31,31,>95,-,-,-,-,-,-,14,45.1,17,54.8,-,-,*,*,-,-
65414,"Oasis Academy",2024-2025,2023-2024,41,41,>95,-,-,-,-,-,-,10,24.3,25,60.9,-,-,*,*,-,-
65414,"Oasis Academy",2025-2026,2024-2025,23,23,>95,-,-,-,-,-,-,-,-,11,47.8,-,-,*,*,-,-
76412,"Alpine Academy High School",2017-2018,2016-2017,17,15,88.2,-,-,-,-,*,*,*,*,11,64.7,-,-,*,*,-,-
76412,"Alpine Academy High School",2018-2019,2017-2018,29,25,86.2,-,-,-,-,-,-,-,-,24,82.7,-,-,*,*,-,-
76412,"Alpine Academy High School",2019-2020,2018-2019,32,29,90.6,-,-,-,-,-,-,-,-,22,68.7,-,-,*,*,-,-
76412,"Alpine Academy Charter High School",2020-2021,2019-2020,14,14,>95,-,-,-,-,-,-,-,-,10,71.4,-,-,*,*,-,-
76412,"Alpine Academy",2021-2022,2020-2021,27,26,>95,-,-,-,-,-,-,-,-,16,59.2,-,-,*,*,-,-
76412,"Alpine Academy High School",2022-2023,2021-2022,34,33,>95,-,-,-,-,-,-,-,-,22,64.7,-,-,*,*,-,-
76412,"Alpine Academy High School",2023-2024,2022-2023,22,20,90.9,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
76412,"Alpine Academy High School",2024-2025,2023-2024,38,37,>95,-,-,11,28.9,-,-,-,-,19,50.0,-,-,*,*,-,-
76412,"Alpine Academy High School",2025-2026,2024-2025,36,36,>95,-,-,-,-,-,-,-,-,23,63.8,-,-,*,*,-,-
79903,"Independence High School",2018-2019,2017-2018,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
79903,"Independence High School",2019-2020,2018-2019,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
79903,"Independence High School",2020-2021,2019-2020,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
79903,"Independence High School",2021-2022,2020-2021,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
79903,"Independence High School",2022-2023,2021-2022,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,15,>95
79903,"Independence High School",2023-2024,2022-2023,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,13,81.2
79903,"Independence High School",2024-2025,2023-2024,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
79903,"Independence High School",2025-2026,2024-2025,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
81101,"Nevada State High School Downtown",2018-2019,2017-2018,29,29,>95,-,-,-,-,-,-,-,-,20,68.9,-,-,*,*,-,-
81101,"Nevada State High School Downtown",2019-2020,2018-2019,19,18,94.7,-,-,-,-,-,-,11,57.8,-,-,-,-,*,*,-,-
81101,"Nevada State High School Downtown",2020-2021,2019-2020,41,40,>95,-,-,-,-,-,-,19,46.3,18,43.9,-,-,*,*,-,-
81101,"Nevada State High School Downtown",2021-2022,2020-2021,33,33,>95,-,-,-,-,-,-,14,42.4,19,57.5,-,-,*,*,-,-
81101,"Nevada State High School Downtown",2022-2023,2021-2022,21,21,>95,-,-,-,-,-,-,16,76.1,-,-,-,-,*,*,-,-
81101,"Nevada State High School Downtown",2023-2024,2022-2023,43,43,>95,-,-,-,-,-,-,25,58.1,13,30.2,-,-,*,*,-,-
81101,"Nevada State High School Downtown",2024-2025,2023-2024,19,19,>95,-,-,-,-,-,-,14,73.6,-,-,-,-,*,*,-,-
81101,"Nevada State High School Downtown",2025-2026,2024-2025,19,19,>95,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
81102,"Nevada State High School Summerlin",2018-2019,2017-2018,73,71,>95,-,-,25,34.2,-,-,-,-,46,63.0,-,-,*,*,-,-
81102,"Nevada State High School Summerlin",2019-2020,2018-2019,110,110,>95,-,-,-,-,-,-,75,68.1,32,29.0,-,-,*,*,-,-
81102,"Nevada State High School Summerlin",2020-2021,2019-2020,102,102,>95,-,-,-,-,-,-,61,59.8,40,39.2,-,-,*,*,-,-
81102,"Nevada State High School Summerlin",2021-2022,2020-2021,93,89,>95,-,-,-,-,-,-,59,63.4,27,29.0,-,-,*,*,-,-
81102,"Nevada State High School Summerlin",2022-2023,2021-2022,98,96,>95,-,-,-,-,-,-,73,74.4,21,21.4,-,-,*,*,-,-
81102,"Nevada State High School Summerlin",2023-2024,2022-2023,77,75,>95,-,-,-,-,-,-,53,68.8,19,24.6,-,-,*,*,-,-
81102,"Nevada State High School Summerlin",2024-2025,2023-2024,78,75,>95,-,-,-,-,-,-,56,71.7,14,17.9,-,-,*,*,-,-
81102,"Nevada State High School Summerlin",2025-2026,2024-2025,58,55,94.8,-,-,-,-,-,-,41,70.6,12,20.6,-,-,*,*,-,-
81103,"Nevada State High School Henderson",2018-2019,2017-2018,143,140,>95,-,-,66,46.1,-,-,-,-,74,51.7,-,-,*,*,-,-
81103,"Nevada State High School Henderson",2019-2020,2018-2019,148,145,>95,-,-,-,-,-,-,100,67.5,45,30.4,-,-,*,*,-,-
81103,"Nevada State High School Henderson",2020-2021,2019-2020,178,175,>95,-,-,-,-,-,-,113,63.4,59,33.1,-,-,*,*,-,-
81103,"Nevada State High School Henderson",2021-2022,2020-2021,132,130,>95,-,-,-,-,-,-,97,73.4,30,22.7,-,-,*,*,-,-
81103,"Nevada State High School Henderson",2022-2023,2021-2022,118,116,>95,-,-,-,-,-,-,105,88.9,10,8.4,-,-,*,*,-,-
81103,"Nevada State High School Henderson",2023-2024,2022-2023,124,122,>95,-,-,-,-,-,-,104,83.8,14,11.2,-,-,*,*,-,-
81103,"Nevada State High School Henderson",2024-2025,2023-2024,127,126,>95,-,-,-,-,-,-,105,82.6,18,14.1,-,-,*,*,-,-
81103,"Nevada State High School Henderson",2025-2026,2024-2025,92,91,>95,-,-,-,-,-,-,68,73.9,17,18.4,-,-,*,*,-,-
81104,"Nevada State High School Sunrise",2022-2023,2021-2022,39,38,>95,-,-,-,-,-,-,24,61.5,12,30.7,-,-,*,*,-,-
81104,"Nevada State High School Sunrise",2023-2024,2022-2023,45,45,>95,-,-,-,-,-,-,31,68.8,10,22.2,-,-,*,*,-,-
81104,"Nevada State High School Sunrise",2024-2025,2023-2024,25,25,>95,-,-,-,-,-,-,19,76.0,-,-,-,-,*,*,-,-
81104,"Nevada State High School Sunrise",2025-2026,2024-2025,20,20,>95,-,-,-,-,-,-,16,80.0,-,-,-,-,*,*,-,-
81106,"Nevada State High School Southwest",2020-2021,2019-2020,37,37,>95,-,-,-,-,-,-,19,51.3,18,48.6,-,-,*,*,-,-
81106,"Nevada State High School Southwest",2021-2022,2020-2021,65,63,>95,-,-,-,-,-,-,42,64.6,17,26.1,-,-,*,*,-,-
81106,"Nevada State High School Southwest",2022-2023,2021-2022,78,77,>95,-,-,-,-,-,-,60,76.9,13,16.6,-,-,*,*,-,-
81106,"Nevada State High School Southwest",2023-2024,2022-2023,55,55,>95,-,-,-,-,-,-,40,72.7,14,25.4,-,-,*,*,-,-
81106,"Nevada State High School Southwest",2024-2025,2023-2024,80,79,>95,-,-,-,-,-,-,66,82.5,13,16.2,-,-,*,*,-,-
81106,"Nevada State High School Southwest",2025-2026,2024-2025,84,83,>95,-,-,-,-,-,-,64,76.1,14,16.6,-,-,*,*,-,-
